software,count
CASL-SW-EMC-Avamar Backup Client-7.4.101.58-SS,0
CASL-FW-Pidgin-Pidgin-2.10.9,0
CASL-SW-PTC-Creo-5.0.1.0,0
CASL-SW-Ansys-Ansys Electronics-18.1,0
CASL-FW-Alertus-Alertus-AUTO,0
CASL-SW-PTC-Creo-5.0.1.0-SS,0
CASL-SW-Ansys-Ansys Electronics-18.1-SS,0
CASL-FW-Blackboard-Collaborate Launcher-1.1.0.0-SS,0
CASL-FW-Eclipse-IDE for Java Developers-4.2-SS,0
CASL-SW-Maplesoft-Maple-2015,0
CASL-SW-National Instruments-Labview-2017,0
CASL-SW-Ansys-Ansys Fluid Structures-18.1,0
CASL-SW-Adobe-InDesign User License-2017,0
CASL-SW-Ansys-Ansys Fluid Structures-18.1-SS,0
CASL-FW-Mozilla-Firefox-AUTO,0
CASL-FW-Oracle-Java JRE-8u45,0
CASL-FW-Eclipse-Eclipse-4.7.0,0
CASL-SW-Ansys-Ansys Suite-18.1,0
CASL-SW-Adobe-Photoshop User License-2015-SS,0
CASL-SW-Cisco-Jabber-9.0.5-SS,0
CASL-FW-Martin Prikryl-WinSCP-5.7.0-SS,0
CASL-SW-ESRI-ArcGIS Desktop-10.3.1-SS,0
CASL-FW-Python-Python-2.7.5,0
CASL-SW-Ansys-Ansys Suite-18.1-SS,0
CASL-FW-Google-Google Apps-1.2,0
CASL-SW-TurningTech-TurningPoint-5.3.1,0
CASL-SW-EMC-Avamar Backup Client-7.2.100.401,0
CASL-SW-EMC-Avamar Backup Client-7.2.100.401-SS,0
CASL-FW-Microsoft-.NET Framework-3.5-SS,0
CASL-SW-Adobe-InDesign-2015-SS,0
CASL-SW-Adobe-Lightroom User License-2015-SS,0
CASL-SW-Freedom Scientific-MAGic-12,0
CASL-FW-Oracle-Java JDK-8u131,0
CASL-FW-Simon Tatham-PuTTY-0.67-SS,0
CASL-SW-PaperCut-PaperCut MF Client-AUTO-SS,0
CASL-SW-ESRI-ArcGIS Desktop-10.6.0,0
CASL-FW-Oracle-Java JDK-8u131-SS,0
CASL-SW-ESRI-ArcGIS Desktop-10.6.0-SS,0
CASL-SW-Starnet-XWin32-2014.33-SS,0
CASL-FW-Oracle-Java JRE-8u131,0
CASL-SW-SolidWorks-SolidWorks-2012SP3-SS,0
CASL-FW-Oracle-Java JRE-8u40-SS,0
CASL-FW-Oracle-Java JRE-8u131-SS,0
CASL-SW-EMSSOFTWARE-EMS-43.0.372.0,0
CASL-SW-Maplesoft-Maple-16-SS,0
CASL-SW-ESRI-ArcGIS Pro-1.1.3308,0
CASL-SW-Adobe-Creative Cloud Full User License-2015-SS,0
CASL-SW-SAS-JMP Genomics-8.2,0
CASL-SW-Hyland-Unity Client-16.0-SS,0
CASL-FW-Oracle-Java JRE-8u144,0
CASL-FW-Martin Prikryl-WinSCP-AUTO,0
CASL-SW-SAS-JMP Genomics-8.2-SS,0
CASL-FW-Martin Prikryl-WinSCP-AUTO-SS,0
CASL-SW-Adobe-Creative Cloud Full-2017,0
CASL-SW-Microsoft-SCCM ConfigMgr Console-R3-SS,0
CASL-SW-Adobe-Premiere Pro User License-2015-SS,0
CASL-FW-Oracle-Java JRE-8u72-SS,0
CASL-SW-Wolfram Research-Mathematica-11.0-SS,0
CASL-SW-TurningTech-TurningPoint-5.2.1,0
CASL-FW-Python-Python-2.7.3,0
CASL-SW-Adobe-Creative Cloud Full-2017-SS,0
CASL-SW-Adobe-InDesign User License-2017-SS,0
CASL-SW-MathWorks-MATLAB-R2015b,0
CASL-SW-Design Science-MathType-6.7a,0
CASL-SC-WolfPrint-Printer WolfPrint_BW-1.0,0
CBE-SC-WolfPrint-Printer WolfPrint_BW-1.0,0
CBE-FW-Python-Python-3.6.2-SS,0
CBE-SW-Wolfram Research-Mathematica-10.4-SS,0
CBE-FW-Igor Pavlov-7Zip-18.01-SS,0
CBE-SW-Design Science-MathType-6.7a-SS,0
CBE-SW-Cisco-WebEx Network Recording Player-AUTO,0
CBE-FW-Adobe-Acrobat Reader-XI-SS,0
CBE-SW-Cisco-WebEx Network Recording Player-AUTO-SS,0
CBE-FW-QGIS-QGIS-3.2.2,0
CBE-SW-IBM-SPSS Amos-23-SS,0
CBE-SW-Adobe-Bridge-2018-SS,0
CBE-SW-Cisco-WebEx Meeting-AUTO,0
CBE-FW-QGIS-QGIS-3.2.2-SS,0
CBE-SW-LabStats-LabStats Client-7.17.706.0,0
CBE-FW-myitforum-SCCM Right Click Tools-2.0,0
CBE-SW-TechSmith-Camtasia Relay-4.0-SS,0
CBE-SW-Adobe-Creative Cloud Full-2018-SS,2
CBE-SW-Cisco-WebEx Meeting-AUTO-SS,0
CBE-FW-JAM Software-TreeSize Free-2.7,0
CBE-FW-Blackboard-Collaborate Launcher-1.1.0.0,0
CBE-SW-SAS-SAS-9.4-SSr2,0
CBE-SW-Adobe-Photoshop User License-2018-SS,2
CBE-FW-NotepadPP-NotepadPP-AUTO,0
CBE-FW-R Core Team-R-3.0.0-SS,0
CBE-FW-Oracle-Java JDK-8u131-SS,0
CBE-SW-Adobe-Bridge User License-2018,0
CBE-FW-NotepadPP-NotepadPP-AUTO-SS,0
CBE-FW-Oracle-Java JRE-8u131-SS,0
CBE-SW-SAS-JMP-11-SS,0
CBE-SW-TurningTech-TurningPoint-5.3.1-SS,0
CBE-SW-Adobe-Dreamweaver User License-2018,0
CBE-SW-Sonic Foundry-Mediasite Desktop Recorder-2.1.0-SS,0
CBE-SW-SAS-JMP-10-r2,0
CBE-SW-Cisco-WebEx Meetings-27.32.200.701,0
CBE-SW-Sassafras-K2 Client-6.1.6,0
CBE-FW-VMware-VMware Tools-10.0.6-SS,0
CBE-SW-Autodesk-AutoCAD Civil 3D-2015-SS,0
CBE-SW-Adobe-InDesign User License-2018,0
CBE-SW-Adobe-After Effects User License-2017-SS,0
CBE-SW-SolidWorks-SolidWorks-2017 SP3-SS,11
CBE-SW-Adobe-Photoshop User License-2018,0
CBE-SW-Adobe-Acrobat-AUTO,132
CBE-FW-Oracle-Java JDK-8u141-SS,0
CBE-SW-Microsoft-Visio-2010-SS,0
CBE-SW-Adobe-Lightroom User License-2018-SS,0
CBE-SW-Adobe-Illustrator-2015,0
CBE-SW-Adobe-Lightroom User License-2018,0
CBE-SW-IBM-SPSS-20,0
CBE-FW-Oracle-Java JRE-8u72-SS,0
CBE-SW-Adobe-Premiere Pro User License-2018,2
CBE-SW-Ansys-Ansys Fluid Structures-18.0,0
CBE-SW-SunGard-LDRPS-1.0,0
CBE-SW-MathWorks-MATLAB-R2015b-SS,0
CBE-SW-Adobe-Creative Cloud Full User License-2018,
CBE-SW-Design Science-MathType-6.9,0
CBE-SW-Adobe-After Effects-2018,0
CBE-SW-Adobe-InDesign-2015-SS,0
CBE-SW-DVTel Inc-Latitube-6.3.0.2500-SS,0
CBE-FW-Oracle-Java JDK-8u144-SS,0
CBE-SW-Adobe-Photoshop-2018-SS,5
CBE-FW-Dell-Dell Command Update Utility-2.2.0-SS,0
CBE-SW-Adobe-Acrobat Professional-10.1-SS,0
CBE-SW-Adobe-Bridge-2018,0
CBE-SW-Adobe-Creative Cloud Full User License-2017-SS,
CBE-FW-Oracle-Java JRE-8u51,0
CBE-SW-Adobe-Dreamweaver-2018,0
CBE-FW-Oracle-Java JRE-8u131,45
CBE-SW-Adobe-Illustrator-2018,0
CBE-SW-SolidWorks-SolidWorks-2012SP3,0
CBE-SW-Tripwire-Tripwire Enterprise Agent-8.5.5,0
CBE-SW-IBM-SPSS-22,0
CBE-SW-Adobe-InDesign-2018,0
CBE-SW-Tripwire-Tripwire Enterprise Agent-8.5.5-SS,0
CBE-SW-AdmissionPros-Enterprise System-4.3.203-SS,0
CBE-SW-Adobe-InDesign User License-2018-SS,0
CBE-SW-Auristor-Client-0.359,3
CBE-SW-Adobe-InDesign User License-2017-SS,0
CBE-SW-Autodesk-AutoCAD-2005-20050619,0
CBE-SW-Adobe-Photoshop-2018,0
CBE-FW-TurningTech-TurningPoint-4.2.2.21,0
CBE-SW-Adobe-Premiere Pro User License-2018-SS,0
CBE-FW-Scintilla-SciTE-3.5.7,0
CBE-FW-Python-Python-2.7.5-SS,0
CBE-FW-Eclipse-Eclipse-4.7.0-SS,0
CBE-SW-Adobe-InDesign-CS5.5-r2,0
CBE-SW-Adobe-Acrobat Professional-10.1,0
CBE-FW-Oracle-Java JRE-8u91-SS,0
CBE-SW-Adobe-Lightroom-2018,0
CBE-FW-Oracle-Java JRE-8u144-SS,0
CBE-SW-Adobe-After Effects-2018-SS,0
CBE-SW-Adobe-Premiere Pro-2018,0
CBE-SW-ESRI-ArcGIS Desktop-10.6.0,0
CBE-SW-Cisco-Network Recording Player-2.29.3200.910,0
CBE-FW-Microsoft-.NET Framework-4.5,0
CBE-SW-National Instruments-Labview with Drivers-2017,
CBE-FW-Oracle-VirtualBox-4.0.4,0
CBE-SW-PaperCut-PaperCut MF Client-AUTO,0
CBE-SW-Adobe-Illustrator User License-2018,0
CBE-FW-Simon Tatham-PuTTY-0.69-SS,43
CBE-FW-Ansgar Becker-HeidiSQL-7.0.0.4053-SS,0
CBE-SW-ESRI-ArcGIS Desktop-10.6.0-SS,0
CBE-FW-VPython-VPython for 2.7-6.05-SS,0
CBE-SW-Adobe-Creative Cloud Full-2018,2
CBE-SW-Adobe-Illustrator User License-2018-SS,
CBE-FW-Scintilla-SciTE-3.3.4,0
CBE-SW-Freedom Scientific-JAWS-15-SS,0
CBE-SW-SolidWorks-SolidWorks-2011SP4,0
CBE-SW-Adobe-Illustrator-2018-SS,7
CBE-FW-Google-Earth Pro-7.3.0.3832,0
CBE-FW-Oracle-Java JDK-8u131,0
CBE-SW-Adobe-Bridge User License-2018-SS,0
CBE-SW-Adobe-Premiere Pro-2015,0
CBE-FW-Google-Earth Pro-7.3.0.3832-SS,0
CBE-SW-Adobe-InCopy User License-2018-SS,0
CBE-SW-OriginLab-Origin-2016,2
CBE-FW-Microsoft-.NET Framework-4.5-SS,0
CBE-SW-IBM-SPSS-24,0
CBE-SW-Adobe-InCopy User License-2018,0
CBE-SW-Alertus-Alertus-3.0.12.164,0
CBE-FW-Microsoft-.NET Framework-3.5,47
CBE-SW-Adobe-Creative Cloud Full User License-2018-SS,0
CBE-FW-Scintilla-SciTE-3.5.7-SS,0
CBE-SW-Adobe-Lightroom-2018-SS,0
CBE-SW-Maplesoft-Maple-2015-SS,0
CBE-SW-Adobe-Premiere Pro-2018-SS,0
CBE-SW-Adobe-InDesign-2018-SS,0
CBE-SW-Cisco-Jabber-9.0.5,0
CBE-SW-Adobe-Dreamweaver-2018-SS,0
CBE-SW-Adobe-Dreamweaver User License-2018-SS,
CBE-SW-SolidWorks-SolidWorks-2016SP3,0
CBE-SW-Adobe-InDesign-2015,0
CBE-SW-Top Hat-Presentation Tool-5.0,0
CBE-FW-Google-Earth-7.1.2.2041-SS,23
CBE-SW-Autodesk-Inventor-2015-SS,0
CBE-SW-Adobe-After Effects User License-2018,0
CBE-SW-Adobe-Illustrator User License-2015,0
CBE-SW-Top Hat-Presentation Tool-5.0-SS,0
CBE-FW-Slack-Slack-AUTO,0
CBE-SW-Adobe-After Effects User License-2018-SS,0
CBE-FW-OpenAFS-OpenAFS-1.7.26,0
CBE-FW-Slack-Slack-AUTO-SS,0
CBE-SW-Adobe-InCopy-2018-SS,0
CBE-SW-Autodesk-AutoCAD Civil 3D-2016-SS,0
CBE-SW-Adobe-InCopy-2018,0
CBE-SW-Adobe-After Effects-2017-SS,0
CBE-FW-Google-Chrome-13.0,0
CBE-FW-Google-Chrome-13.0-SS,0
CBE-FW-Pidgin-Pidgin-AUTO,0
CBE-SW-Ansys-Ansys Electronics-18.1,0
CBE-SW-Adobe-Acrobat-AUTO-SS,0
CBE-SW-Ansys-Ansys Electronics-18.1-SS,0
CBE-FW-JAM Software-TreeSize Free-2.7-SS,0
CBE-SW-Spirion-Spirion-AUTO,132
CBE-SW-Ansys-Ansys Fluid Structures-18.1,0
CBE-SW-Spirion-Spirion-AUTO-SS,0
CBE-SW-Ansys-Ansys Fluid Structures-18.1-SS,0
CBE-SW-Ansys-Ansys Suite-18.1,0
CBE-FW-Adobe-Acrobat Reader-DC 2018,0
CBE-FW-NCSU-SCCM SS SW Install Settings with UDA-1.0,0
CBE-SW-Ansys-Ansys Suite-18.1-SS,
CBE-SW-Hyland-OnBase Virtual Print Driver-16.1.6100.777,0
CBE-FW-Adobe-Acrobat Reader-DC 2018-SS,0
CBE-FW-Google-Google Apps-1.2,0
CBE-FW-Irfan Skiljan-IrfanView-4.35,0
CBE-SW-Adobe-Lightroom User License-2017-SS,0
CBE-SW-Adobe-Web Premium-CS5.5-SSr2,0
CBE-FW-Eclipse-IDE for Java Developers-4.2,0
CBE-FW-Simon Tatham-PuTTY-0.67-SS,0
CBE-SW-SolidWorks-SolidWorks-2012SP3-SS,0
CBE-SW-Adobe-Creative Cloud Convert License-2015,0
CBE-SW-TurningTech-TurningPoint-4.3.1.1109,0
CBE-SW-Adobe-Premiere Pro User License-2015,0
CBE-SW-PaperCut-PaperCut MF Client WolfCopy-AUTO,0
CBE-FW-VMware-VMware Tools-9.4.15.2827462-SS,0
CBE-SW-Adobe-InDesign-CS5.5-SSr2,0
CBE-SW-PaperCut-PaperCut MF Client WolfCopy-AUTO-SS,0
CBE-FW-Microsoft-Powershell-5.0,0
CBE-SW-Microsoft-SCCM ConfigMgr Console-R3,0
CBE-SW-Adobe-Design Web Premium-CS6-SSr2,0
CBE-SW-Maplesoft-Maple-2016-SS,0
CBE-SW-Microsoft-SCCM ConfigMgr Console-R3-SS,0
CBE-FW-Mozilla-Firefox-5-SS,0
CBE-FW-Project R-R-3.4.2,0
CBE-FW-Pidgin-Pidgin-2.10.11,0
CBE-SW-Adobe-Photoshop User License-2017,0
CBE-SW-ESRI-ArcGIS Desktop-10.3.1,0
CBE-SW-Wolfram Research-Mathematica-8.0.4,0
CBE-FW-Oracle-Java JRE-8u40-SS,0
CBE-FW-Project R-R-3.4.2-SS,0
CBE-FW-R Core Team-R-3.0.0,0
CBE-FW-Pidgin-Pidgin-2.10.9,0
CBE-SW-Adobe-Illustrator User License-2015-SS,0
CBE-FW-RStudio-RStudio-1.1.383,0
CBE-FW-RStudio-RStudio-1.1.383-SS,0
CBE-SW-Adobe-Dreamweaver User License-2017,0
CBE-SW-Starnet-XWin32-2014.54,0
CBE-SW-Autodesk-AutoCAD-2015-SS,0
CBE-SW-SolidWorks-SolidWorks-2011SP4-SS,0
CBE-SW-Starnet-XWin32-2014.54-SS,0
CBE-FW-Pidgin-Pidgin-AUTO-SS,0
CBE-FW-Quest-PowerGUI-3.8,0
CBE-SW-SAS-SAS-9.4-SS,0
CBE-FW-Microsoft-Visual C Express-2010,0
CBE-SW-IBM-SPSS Amos-25,0
CBE-SW-Microsoft-Project Professional-2013,0
CBE-SW-Microsoft-Office Professional-2016,111
CBE-SW-Cisco-WebEx Meetings-27.32.200.701-SS,0
CBE-SW-IBM-SPSS Amos-25-SS,0
CBE-SW-IBM-SPSS-25,0
CBE-SW-IBM-SPSS-25-SS,0
CBE-SW-TechSmith-Camtasia Relay-4.0,0
CBE-SW-Microsoft-Visio Professional-2016-SS,104
CBE-SW-SAS-SAS-9.3,0
CBE-SW-Maplesoft-Maple-16,0
CBE-SW-ESRI-ArcGIS Desktop-10.4.1,0
CBE-SW-Mathworks-MATLAB-R2017b,0
CBE-SW-Adobe-Illustrator-2015-SS,0
CBE-SW-ESRI-ArcGIS Desktop-10.4.1-SS,0
CBE-SW-Mathworks-MATLAB-R2017b-SS,0
CBE-SW-Autodesk-AutoCAD-2016,0
CBE-SW-Cisco-Network Recording Player-29.13.40.30001,0
CBE-SW-Mathworks-MATLAB-R2016a,0
CBE-SW-Wolfram Research-Mathematica-11.0,0
CBE-SW-ESRI-ArcGIS Pro-1.1.3308-SS,0
CBE-SW-Labstats-LabStats Client-7.18.410.0,0
CBE-SW-Adobe-Web Premium-CS5.5-r2,0
CBE-SW-Labstats-LabStats Client-7.18.410.0-SS,0
CBE-FW-Mozilla-Firefox-5,0
CBE-SW-TurningTech-TurningPoint-4.3.2.1178,0
CBE-SW-Adobe-Premiere Pro-2015-SS,0
CBE-SW-RefWorks-Write N Cite-3-SS,0
CBE-FW-Martin Prikryl-WinSCP-AUTO,0
CBE-SW-Enthought-Canopy-1.1.0-SS,0
CBE-FW-Martin Prikryl-WinSCP-AUTO-SS,2
CBE-SW-SolidWorks-SolidWorks-2017 SP3,
CBE-SW-Hyland-Unity Client-16.0.048,0
CBE-FW-Oracle-Java JRE-8u141,0
CBE-SW-AdmissionPros-Enterprise NCSU-4.0.602,0
CBE-SW-Auristor-Client-0.377,0
CBE-FW-Oracle-Java JRE-8u40,0
CBE-SW-Auristor-Client-0.377-SS,0
CBE-FW-Ansgar Becker-HeidiSQL-7.0.0.4053,0
CBE-SW-Enthought-Canopy-1.1.0,0
CBE-SW-Adobe-Design Web Premium-CS6-r2,0
CBE-SW-Adobe-Photoshop-2015-SS,0
CBE-FW-Oracle-Java JDK-8u141,0
CBE-SW-National Instruments-Labview-2017,
CBE-SW-Cisco-Jabber-9.7.1 Build 18710,0
CBE-FW-Dell-Dell Command Update Utility-2.2.0,0
CBE-SW-Adobe-Photoshop User License-2017-SS,2
CBE-SW-Maplesoft-Maple-15,0
CBE-SW-OriginLab-Origin-2017SR1-SS,
CBE-SW-Microsoft-Visio Professional-2016,
CBE-FW-NCSU-SCCM SS SW Install Settings Admin Only-1.0,0
CBE-SW-Cisco-WebEx Meetings-27.32.200.910,0
CBE-SW-Mathworks-MATLAB-R2017a,7
CBE-FW-VMware-VMware Tools-9.4.15.2827462,0
CBE-FW-Simon Tatham-PuTTY-0.66-SS,0
CBE-FW-Google-Earth-6.0.3.2197-SS,0
CBE-SW-Adobe-Acrobat Pro-9 AUTO-SS,0
CBE-SW-Microsoft-Visio Professional-2013,0
CBE-SW-Tripwire-Tripwire Enterprise Agent-8.4.2-SS,0
CBE-FW-MicroLab Inc-MicroLab-5.9.10,0
CBE-FW-Quest-PowerGUI-3.8-SS,0
CBE-FW-TeX Users Group-TeXworks-0.4.4-SS,0
CBE-SW-Maplesoft-Maple-2018,0
CBE-FW-OpenAFS-OpenAFS-1.7.3202,0
CBE-SW-AdmissionPros-Enterprise System-4.3.297-SS,0
CBE-FW-NotepadPP-NotepadPP-6.7.4,0
CBE-SW-Maplesoft-Maple-2018-SS,2
CBE-SW-Adobe-Illustrator-2017-SS,
CBE-FW-Microsoft-Powershell-4.0-SS,0
CBE-SW-AdmissionPros-Enterprise System-4.3.297,0
CBE-FW-OpenBabel-Babel GUI-2.4.1-SS,0
CBE-SW-Adobe-Creative Cloud Full User License-2015,
CBE-FW-Paul Scherrer Institut-SASfit-0.94.9,0
CBE-SW-Adobe-Dreamweaver User License-2015-SS,0
CBE-SW-Spirion-Spirion-10.0.2-SS,0
CBE-FW-Paul Scherrer Institut-SASfit-0.94.9-SS,0
CBE-FW-Google-Earth-6.2.2.6613-SS,0
CBE-SW-IBM-SPSS-19-SS,0
CBE-SW-TechSmith-Camtasia Relay-4.3.1-SS,0
CBE-FW-UCSF-Chimera-1.12,0
CBE-FW-UCSF-Chimera-1.12-SS,0
CBE-FW-Oracle-Java JRE-8u65,0
CBE-FW-Project R-R-3.4.1,0
CBE-SW-PerkinElmer-ChemDraw Professional-16,0
CBE-FW-RStudio-RStudio-0.98.1028,0
CBE-FW-Martin Prikryl-WinSCP-5.5.6,0
CBE-SW-Adobe-After Effects User License-2015,0
CBE-FW-VMware-VMware Tools-10.0.6,0
CBE-FW-Project R-R-3.4.1-SS,0
CBE-SW-PerkinElmer-ChemDraw Professional-16-SS,3
CBE-FW-NotepadPP Team-NotepadPP-6.3.2-SS,0
CBE-SW-Microsoft-Office-2010-SS,0
CBE-FW-NIH-ImageJ-1.51u,0
CBE-FW-NIH-ImageJ-1.51u-SS,5
CBE-FW-OpenBabel-Babel GUI-2.4.1,0
CBE-SW-Adobe-Acrobat Professional-DC,0
CBE-SW-Adobe-InDesign User License-2015,0
CBE-SW-Adobe-Dreamweaver User License-2015,0
CBE-SW-Adobe-Photoshop-2015,0
CBE-FW-Google-Earth-7.1.2.2041,0
CBE-SW-Autodesk-Simulation Moldflow Adviser-2015-SS,0
CBE-SW-Cisco-WebEx Meetings-27.32.200.910-SS,0
CBE-FW-Pascal Brachet-Texmaker-2.0.0,0
CBE-SW-Hyland-OnBase Virtual Print Driver-16.1.6100.777-SS,0
CBE-SW-Adobe-InDesign-2017,0
CBE-FW-Microsoft-MPEG2 Video Extension-AUTO,0
CBE-FW-Microsoft-MPEG2 Video Extension-AUTO-SS,0
CBE-SW-Adobe-InCopy User License-2017-SS,0
CBE-SW-Adobe-After Effects-2017,0
CBE-FW-Adobe-Acrobat Reader-DC,0
CBE-SW-SolidWorks-SolidWorks-2015SP2.1-SS,0
CBE-FW-VMware-VMware Tools-10.1.5-SS,0
CBE-SW-Wolfram Research-Mathematica-11.0-SS,4
CBE-SW-Hyland-Unity Client-16.0,0
CBE-SW-RefWorks-ProQuest-4.3.1217-SS,0
CBE-SW-Adobe-Audition-2018,0
CBE-FW-Google-Chrome-AUTO,132
CBE-SW-Adobe-Audition-2018-SS,0
CBE-SW-NAG-NAG Fortran Compiler-6.0,0
CBE-SW-Cisco-Jabber-9.0.5-SS,0
CBE-FW-Irfan Skiljan-IrfanView-4.35-SS,0
CBE-SW-MathWorks-MATLAB-R2015a-SS,0
CBE-SW-LabStats-LabStats Client-7.17.706.0-SS,0
CBE-FW-Oracle-Java JDK-8u144,0
CBE-SW-IBM-SPSS-24-SS,0
CBE-FW-NotepadPP-NotepadPP-6.7.4-SS,
CBE-SW-Adobe-Lightroom-2017,0
CBE-FW-Project R-R-3.3.3,0
CBE-SW-Hyland-Unity Client-16.0.048-SS,0
CBE-SW-Ansys-Ansys Electronics-18.0,0
CBE-FW-Project R-R-3.3.3-SS,0
CBE-FW-Simon Tatham-PuTTY-0.67,0
CBE-SW-Microsoft-Project Professional-2016,0
CBE-SW-Ansys-Ansys Electronics-18.0-SS,0
CBE-SW-National Instruments-Labview-2018,
CBE-FW-RStudio-RStudio-1.0.136,0
CBE-FW-TortoiseSVN-TortoiseSVN-1.8.4.24972,0
CBE-SW-Starnet-XWin32-2014.32-SS,0
CBE-SW-National Instruments-Labview-2018-SS,5
CBE-FW-RStudio-RStudio-1.0.136-SS,0
CBE-SW-Microsoft-Project Professional-2013-SS,0
CBE-SW-Cisco-Network Recording Player-29.13.40.30001-SS,0
CBE-FW-NotepadPP Team-NotepadPP-6.3.2,0
CBE-SW-SolidWorks-Flow Simulation-2010 SP4.0,0
CBE-SW-TechSmith-Camtasia Relay-4.3.1,0
CBE-SW-Adobe-Lightroom User License-2017,0
CBE-SW-Freedom Scientific-MAGic-12,0
CBE-SW-National Instruments-Labview with Drivers-2017-SS,4
CBE-SW-TurningTech-TurningPoint-5.2.1-SS,0
CBE-FW-RStudio-RStudio-1.0.153,0
CBE-SW-Maplesoft-Maple-16-SS,0
CBE-FW-Pidgin-Pidgin-2.10.9-SS,0
CBE-SW-Wolfram Research-Mathematica-8.0.1-SS,0
CBE-FW-Dell-Enable WOL-1.0,22
CBE-SW-IBM-SPSS Amos-24-SS,0
CBE-SW-Adobe-InCopy User License-2017,0
CBE-FW-Alertus-Alertus-AUTO,0
CBE-SW-Microsoft-Endpoint Protection-AUTO,132
CBE-SW-Adobe-Photoshop-2017-SS,
CBE-FW-Alertus-Alertus-AUTO-SS,0
CBE-SW-TurningTech-TurningPoint-4.3.2.1178-SS,0
CBE-FW-Oracle-Java JDK-8u152,0
CBE-SW-Adobe-Bridge-2015,0
CBE-SW-SAS-JMP License Update-10,0
CBE-SW-ESRI-ArcPad-10.2.4,0
CBE-FW-Oracle-Java JDK-8u152-SS,0
CBE-SW-SAS-JMP-13,0
CBE-SW-ESRI-ArcPad-10.2.4-SS,0
CBE-FW-Oracle-Java JRE-8u152,0
CBE-SW-OriginLab-Origin-2016-SS,0
CBE-SW-SAS-JMP-13-SS,0
CBE-FW-Oracle-Java JRE-8u152-SS,0
CBE-FW-Scintilla-SciTE-3.3.4-SS,0
CBE-SW-OriginLab-Origin-2017SR1,
CBE-SW-IBM-ILOG CPLEX-12.6.1,0
CBE-FW-Microsoft-.NET Framework-3.5-SS,0
CBE-FW-Microsoft-Visual C Express-2010-SS,0
CBE-SW-Autodesk-AutoCAD-2015,0
CBE-FW-Blackboard-Collaborate Launcher-1.1.0.0-SS,0
CBE-SW-Adobe-Bridge-2017,0
CBE-SW-IBM-SPSS-23,0
CBE-FW-GIMP-GIMP-2.8.6,0
CBE-FW-NCBI-Cn3D-4.3.1,0
CBE-SW-Wolfram Research-Mathematica-10.0.0,0
CBE-SW-Adobe-Photoshop User License-2015-SS,0
CBE-SW-Ansys-Ansys Fluid Structures-18.0-SS,0
CBE-SW-Maplesoft-Maple-2016,0
CBE-FW-Scintilla-SciTE-3.4.3,0
CBE-FW-Audacity-Audacity-2.0.3-SS,0
CBE-SW-Microsoft-Office-2010,0
CBE-SW-SolidWorks-SolidWorks-2015SP2.1,0
CBE-SW-Auristor-Client-0.359-SS,47
CBE-FW-OpenAFS-OpenAFS-1.7.3301,0
CBE-SW-Maplesoft-Maple-2015,0
CBE-SW-ESRI-ArcGIS Pro-1.1.3308,0
CBE-FW-Microsoft-Powershell-3.0,0
CBE-FW-Oracle-Java JRE-8u91,0
CBE-SW-Freedom Scientific-JAWS-15,0
CBE-FW-Oracle-Java JRE-8u72,0
CBE-FW-Google-Google Apps-1.2-SS,22
CBE-SW-Adobe-InDesign-2017-SS,0
CBE-SW-Adobe-Lightroom-2017-SS,0
CBE-FW-Oracle-Java JRE-8u161,47
CBE-SW-SAS-JMP Genomics-8.2,0
CBE-FW-VMware-VMware Tools-10.1.5,0
CBE-FW-Oracle-Java JRE-8u161-SS,47
CBE-FW-Oracle-Java JDK-8u161,0
CBE-SW-Mathworks-MATLAB-R2018a,
CBE-SW-SAS-JMP-11,0
CBE-FW-Oracle-Java JDK-8u161-SS,0
CBE-FW-Eclipse-IDE for Java Developers-4.2-SS,0
CBE-SW-Mathworks-MATLAB-R2018a-SS,104
CBE-SW-Adobe-Creative Cloud Full User License-2017,0
CBE-SW-SAS-JMP Genomics-9.0-SS,0
CBE-SW-Maplesoft-Maple-15-SS,0
CBE-SW-Adobe-Bridge User License-2017,0
CBE-SW-Mathworks-MATLAB-R2018b,0
CBE-SW-Mathworks-MATLAB-R2018b-SS,0
CBE-SW-Design Science-MathType-6.9-SS,0
CBE-SW-Adobe-Creative Cloud Full-2015-SS,0
CBE-FW-Simon Tatham-PuTTy-0.70,0
CBE-SW-Starnet-XWin32-2014.33,0
CBE-FW-Simon Tatham-PuTTy-0.70-SS,45
CBE-FW-Google-Earth-6.0.3.2197,0
CBE-FW-Igor Pavlov-7Zip-16.00,0
CBE-FW-Google-Earth-6.2.2.6613,0
CBE-SW-Hyland-Unity Client-16.0-SS,0
CBE-SW-Microsoft-Office Professional-2013-SS,0
CBE-FW-Martin Prikryl-WinSCP-5.11.3,0
CBE-FW-Oracle-Java JRE-8u111,2
CBE-SW-Adobe-Audition User License-2018,0
CBE-FW-NCBI-Cn3D-4.3.1-SS,0
CBE-FW-Martin Prikryl-WinSCP-5.11.3-SS,0
CBE-FW-Adobe-Flash Player-AUTO,0
CBE-SW-Adobe-Illustrator User License-2017-SS,
CBE-SW-Adobe-Audition User License-2018-SS,0
CBE-SW-SAS-JMP Genomics-9.0,0
CBE-SW-Labstats-LabStats Client-7.17.1025.0,0
CBE-SW-Adobe-After Effects-2015,0
CBE-SW-Labstats-LabStats Client-7.17.1025.0-SS,0
